"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","hnr05","hnr15","hnr25","hnr35","strF0","sF1","sF2","sB1","sB2","energy","soe"
2283,"04","m5","zahg","3","a","breathy","L",86,-6.243,-1.8,14.21,2.275,22.121,12.46,23.113,13.951,19.404,36.428,38.353,45.471,46.804,140.255,545.877,1329.418,67.471,277.133,0.18,0.05
2283,"05","m5","zahg","3","a","breathy","L",86,-6.087,-2.184,15.536,0.542,21.207,11.923,22.804,13.396,19.851,34.568,38.209,45.721,47.165,137.682,552.025,1304.24,74.788,173.095,0.166,0.044
2283,"06","m5","zahg","3","a","breathy","L",86,-4.94,-2.814,16.255,-2.409,20.783,12.121,21.55,12.345,19.264,35.874,37.888,45.223,46.601,136.435,550.524,1274.025,67.269,116.42,0.137,0.052
2283,"07","m5","zahg","3","a","breathy","L",86,-1.723,-3.193,13.81,-3.772,22.181,12.897,20.33,12.463,19.86,38.405,39.27,46.129,47.216,138.539,534.61,1264.193,65.738,138.281,0.102,0.051
2283,"08","m5","zahg","3","a","breathy","L",86,1.58,-3.278,9.63,-1.821,23.435,13.952,21.135,14.082,18.585,36.558,37.879,44.655,46.119,136.272,514.264,1331.459,99.415,183.467,0.085,0.053
2283,"09","m5","zahg","3","a","breathy","L",86,1.846,-3.089,8.327,0.017,23.371,15.301,22.394,15.37,18.585,36.558,37.879,44.655,46.119,133.22,469.05,1386.927,170,214.282,0.085,0.055
2283,"10","m5","zahg","3","a","breathy","L",86,1.846,-3.089,8.327,0.017,23.371,15.301,22.394,15.37,18.585,36.558,37.879,44.655,46.119,132.624,469.05,1386.927,170,214.282,0.085,0.043
2284,"01","m5","ze7e","1","e","laryngealized","F",73,-3.122,-0.329,7.378,12.069,14.26,9.63,16.324,15.14,20.817,24.074,42.811,43.322,47.392,130.232,359.682,1753.319,23.872,133.579,0.212,0.003
2284,"02","m5","ze7e","1","e","laryngealized","F",73,-3.122,-0.329,7.378,12.069,14.26,9.63,16.324,15.14,20.817,24.074,42.811,43.322,47.392,134.865,330.995,1739.073,42.813,123.826,0.212,0.025
2284,"03","m5","ze7e","1","e","laryngealized","F",73,-3.122,-0.329,7.378,12.069,14.26,9.63,16.324,15.14,20.817,24.074,42.811,43.322,47.392,135.771,334.206,1741.988,36.28,97.9,0.195,0.07
2284,"04","m5","ze7e","1","e","laryngealized","F",73,-3.122,-0.329,7.378,12.069,14.26,9.63,16.324,15.14,20.817,24.074,42.811,43.322,47.392,136.254,347.986,1745.139,28.224,73.838,0.188,0.027
2284,"05","m5","ze7e","1","e","laryngealized","F",73,-1.899,0.793,5.055,12.302,16.378,13.741,15.251,15.688,20.817,24.074,42.811,43.322,47.392,133.268,372.527,1741.053,20.886,71.158,0.207,0.062
2284,"06","m5","ze7e","1","e","laryngealized","F",73,-2.164,0.449,6.395,11.784,14.679,11.93,15.211,15.257,22.034,25.235,44.293,45.032,49.123,131.428,383.157,1736.469,13.646,93.631,0.224,0.05
2284,"07","m5","ze7e","1","e","laryngealized","F",73,-2.847,-0.307,7.687,11.885,13.599,9.048,16.266,14.711,20.505,23.871,42.506,42.936,47.041,129.55,377.058,1752.709,12.85,144.051,0.232,0.04
2284,"08","m5","ze7e","1","e","laryngealized","F",73,-4.282,-1.273,8.874,12.27,13.174,6.629,17.57,14.981,19.175,22.341,40.682,40.926,44.888,129.174,360.498,1774.55,14.98,221.49,0.233,0.047
2284,"09","m5","ze7e","1","e","laryngealized","F",73,-5.604,-2.069,9.673,12.059,13.811,5.236,17.828,15.207,19.175,22.341,40.682,40.926,44.888,130.794,348.608,1830.037,43.983,384.034,0.233,0.044
2284,"10","m5","ze7e","1","e","laryngealized","F",73,-5.604,-2.069,9.673,12.059,13.811,5.236,17.828,15.207,19.175,22.341,40.682,40.926,44.888,133.518,348.608,1830.037,43.983,384.034,0.233,0.023
2285,"01","m5","ze7e","2","e","laryngealized","F",144,0.467,-2.239,-8.212,25.881,11.374,6.808,18.211,20.302,18.715,15.605,32.887,34.973,39.583,65.884,320.226,1745.403,26.32,185.774,0.221,0.009
2285,"02","m5","ze7e","2","e","laryngealized","F",144,0.467,-2.239,-8.212,25.881,11.374,6.808,18.211,20.302,18.715,15.605,32.887,34.973,39.583,65.874,361.822,1745.544,22.422,137.769,0.221,0.031
2285,"03","m5","ze7e","2","e","laryngealized","F",144,-5.556,-2.613,-6.343,23.338,14.437,4.277,17.026,14.518,18.715,15.605,32.887,34.973,39.583,62.69,380.213,1751.39,14.099,206.15,0.316,0.021
2285,"04","m5","ze7e","2","e","laryngealized","F",144,-5.202,-2.446,-6.473,24.679,12.783,3.655,17.254,15.534,18.715,15.605,32.887,34.973,39.583,61.036,352.264,1831.333,19.739,169.672,0.281,0.026
2285,"05","m5","ze7e","2","e","laryngealized","F",144,-4.221,-2.766,-7.195,26.748,11.732,3.829,15.951,16.396,18.719,17.979,34.316,35.411,39.578,60.913,350.874,1856.67,22.502,268.615,0.24,0.026
2285,"06","m5","ze7e","2","e","laryngealized","F",144,-1.151,-2.496,-8.615,27.245,10.519,4.973,17.272,19.537,18.342,15.063,32.331,34.568,39.266,60.956,362.073,1819.433,19.133,123.716,0.203,0.018
2285,"07","m5","ze7e","2","e","laryngealized","F",144,3.521,-2.072,-9.13,26.847,8.843,8.424,20.044,24.638,19.053,13.895,32.069,34.938,39.878,59.917,341.953,1796.392,18.074,149.71,0.141,0.029
2285,"08","m5","ze7e","2","e","laryngealized","F",144,8.002,-1.627,-9.303,24.413,11.588,12.094,20.207,25.301,19.384,13.94,32.437,35.523,40.42,57.227,350.275,1791.114,20.896,86.02,0.106,0.024
2285,"09","m5","ze7e","2","e","laryngealized","F",144,11.636,-0.941,-11.224,25.563,14.64,13.827,21.019,26.136,19.384,13.94,32.437,35.523,40.42,60.244,316.343,1788.392,15.859,76.391,0.106,0.032
2285,"10","m5","ze7e","2","e","laryngealized","F",144,11.636,-0.941,-11.224,25.563,14.64,13.827,21.019,26.136,19.384,13.94,32.437,35.523,40.42,64.337,337.776,1706.607,63.598,193.269,0.106,0
2286,"01","m5","ze7e","3","e","laryngealized","F",117,6.648,-1.749,-5.201,18.628,16.882,9.655,20.26,24.097,19.279,12.273,31.337,34.144,39.474,66.694,337.264,1788.11,39.507,342.909,0.099,0.011
2286,"02","m5","ze7e","3","e","laryngealized","F",117,6.648,-1.749,-5.201,18.628,16.882,9.655,20.26,24.097,19.279,12.273,31.337,34.144,39.474,66.689,337.068,1762.846,33.337,264.392,0.099,0.011
2286,"03","m5","ze7e","3","e","laryngealized","F",117,6.648,-1.749,-5.201,18.628,16.882,9.655,20.26,24.097,19.279,12.273,31.337,34.144,39.474,66.012,348.661,1742.426,20.132,135.406,0.099,0.033
2286,"04","m5","ze7e","3","e","laryngealized","F",117,2.959,-2.974,-9.265,24.09,15.089,6.943,17.315,20.586,19.279,12.273,31.337,34.144,39.474,62.65,353.564,1732.922,14.924,128.058,0.111,0.022
2286,"05","m5","ze7e","3","e","laryngealized","F",117,3.95,-2.193,-8.035,22.581,16.508,8.612,19.323,21.886,18.799,12.176,30.709,33.29,38.627,59.676,329.067,1714.819,25.202,281.776,0.105,0.022
2286,"06","m5","ze7e","3","e","laryngealized","F",117,6.178,-1.486,-4.853,17.137,18.695,10.28,20.822,23.254,19.256,12.247,31.252,34.03,39.365,57.608,313.53,1755.169,19.332,279.293,0.09,0.032
2286,"07","m5","ze7e","3","e","laryngealized","F",117,8.207,-1.218,-2.543,15.43,17.286,11.026,21.345,25.907,19.426,12.429,31.857,34.841,40.137,56.806,323.018,1805.256,14.523,96.499,0.074,0.028
2286,"08","m5","ze7e","3","e","laryngealized","F",117,10.23,-1.475,-3.218,16.476,15.884,10.088,21.042,27.271,19.426,12.429,31.857,34.841,40.137,59.592,306.273,1792.829,12.183,55.417,0.074,0.028
2286,"09","m5","ze7e","3","e","laryngealized","F",117,10.23,-1.475,-3.218,16.476,15.884,10.088,21.042,27.271,19.426,12.429,31.857,34.841,40.137,62.511,312.899,1771.231,25.549,187.954,0.074,0.023
2286,"10","m5","ze7e","3","e","laryngealized","F",117,10.23,-1.475,-3.218,16.476,15.884,10.088,21.042,27.271,19.426,12.429,31.857,34.841,40.137,66.769,321.622,1767.092,30.42,314.311,0.074,0.003
2287,"01","m5","zix","1","i","modal","H",90,4.069,-0.822,-0.093,16.621,13.235,4.218,15.176,22.993,21.284,31.072,48.478,50.143,52.466,148.804,312.722,1906.463,18.897,193.703,0.138,0.032
2287,"02","m5","zix","1","i","modal","H",90,4.069,-0.822,-0.093,16.621,13.235,4.218,15.176,22.993,21.284,31.072,48.478,50.143,52.466,153.081,306.67,1965.489,19.687,128.395,0.066,0.071
2287,"03","m5","zix","1","i","modal","H",90,4.069,-0.822,-0.093,16.621,13.235,4.218,15.176,22.993,21.284,31.072,48.478,50.143,52.466,155.165,311.041,1997.496,20.452,101.907,0.08,0.05
2287,"04","m5","zix","1","i","modal","H",90,5.934,-1.754,0.922,15.275,13.071,5.96,14.245,21.728,20.762,27.754,44.945,47.583,50.223,153.971,312.079,2000.692,17.066,85.561,0.111,0.069
2287,"05","m5","zix","1","i","modal","H",90,5.151,-1.183,0.276,16.4,12.789,5.205,13.206,22.118,20.912,28.193,45.512,47.894,50.61,154.005,313.239,1980.423,13.417,90.877,0.15,0.033
2287,"06","m5","zix","1","i","modal","H",90,4.02,-0.777,-0.264,17.512,12.237,4.105,13.075,22.882,21.669,30.515,48.067,50.092,52.445,154.825,314.917,1938.384,13.639,139.726,0.177,0.053
2287,"07","m5","zix","1","i","modal","H",90,3.289,-0.516,-0.476,17.57,12.456,3.425,14.515,23.73,22.152,33.38,50.875,52.428,54.465,153.791,315.495,1854.391,14.629,231.678,0.182,0.048
2287,"08","m5","zix","1","i","modal","H",90,3.037,-0.457,-0.545,16.859,13.918,3.282,17.061,23.785,20.987,32.707,50.162,51.064,53.213,152.496,314.073,1740.428,17.915,332.166,0.154,0.038
2287,"09","m5","zix","1","i","modal","H",90,3.54,-0.501,-0.108,15.375,15.287,3.889,19.516,23.312,19.626,30.945,47.771,48.304,50.585,150.713,313.028,1748.658,38.614,495.348,0.127,0.031
2287,"10","m5","zix","1","i","modal","H",90,3.54,-0.501,-0.108,15.375,15.287,3.889,19.516,23.312,19.626,30.945,47.771,48.304,50.585,146.991,313.028,1748.658,38.614,495.348,0.127,0.034
2288,"01","m5","zix","2","i","modal","H",125,-0.224,0.166,1.035,16.104,11.919,-0.091,13.767,17.157,20.414,30.77,47.672,47.97,49.366,139.224,286.958,1815.833,13.637,303.074,0.344,0.014
2288,"02","m5","zix","2","i","modal","H",125,-0.224,0.166,1.035,16.104,11.919,-0.091,13.767,17.157,20.414,30.77,47.672,47.97,49.366,142.143,287.257,1831.908,10.78,230.863,0.247,0.042
2288,"03","m5","zix","2","i","modal","H",125,-0.05,-0.478,1.062,12.888,15.359,-0.042,15.712,15.107,18.292,28.466,44.533,45.322,46.282,143.4,288.722,1871.847,6.807,185.013,0.321,0.048
2288,"04","m5","zix","2","i","modal","H",125,-1.031,-0.333,0.758,15.739,13.288,-1.031,14.576,14.872,18.43,27.597,43.37,44.348,45.596,145.227,292.761,1907.852,5.255,207.359,0.382,0.03
2288,"05","m5","zix","2","i","modal","H",125,-1.518,-0.365,1.559,18.878,9.723,-1.513,13.715,16.192,20.287,27.984,44.589,46.631,48.343,146.829,296.856,1925.385,5.543,227.091,0.371,0.041
2288,"06","m5","zix","2","i","modal","H",125,-0.737,-0.215,1.39,19.903,9.015,-0.71,13.295,18.396,21.541,29.556,46.037,47.584,50.03,148.517,301.25,1925.556,8.106,217.44,0.344,0.063
2288,"07","m5","zix","2","i","modal","H",125,0.335,0.193,0.315,18.578,9.947,0.403,12.626,18.223,22.141,33.731,50.42,50.358,52.289,148.307,302.779,1881.146,10.041,174.558,0.355,0.045
2288,"08","m5","zix","2","i","modal","H",125,0.48,0.679,0.669,14.425,11.864,0.68,12.344,17.279,20.632,34.538,52.588,50.942,51.456,147.122,303.921,1821.505,14.613,154.171,0.365,0.056
2288,"09","m5","zix","2","i","modal","H",125,0.907,1.289,1.5,11.36,15.313,1.43,14.825,18.947,19.455,31.926,50.442,48.665,48.84,145.457,304.35,1723.288,19.636,262.337,0.328,0.054
2288,"10","m5","zix","2","i","modal","H",125,1.325,1.36,2.18,9.666,18.31,2.02,16.905,20.184,19.455,31.926,50.442,48.665,48.84,142.825,299.582,1757.045,23.32,372.215,0.328,0.034
2289,"01","m5","zix","3","i","modal","H",94,-0.042,0.539,2.81,23.287,4.355,0.206,16.102,20.036,18.925,25.68,43.616,45.03,46.569,139.762,289.994,1963.541,9.383,274.996,0.323,0.036
2289,"02","m5","zix","3","i","modal","H",94,-0.042,0.539,2.81,23.287,4.355,0.206,16.102,20.036,18.925,25.68,43.616,45.03,46.569,140.858,280.782,1969.469,11.034,254.752,0.15,0.05
2289,"03","m5","zix","3","i","modal","H",94,-0.042,0.539,2.81,23.287,4.355,0.206,16.102,20.036,18.925,25.68,43.616,45.03,46.569,141.315,282.869,1966.962,7.477,262.552,0.18,0.052
2289,"04","m5","zix","3","i","modal","H",94,2.306,0.328,2.808,20.985,6.449,2.312,18.816,17.261,18.619,28.514,45.161,47.303,47.204,142.462,285.266,1967.996,5.544,151.797,0.247,0.047
2289,"05","m5","zix","3","i","modal","H",94,1.281,0.466,3.042,21.058,5.599,1.287,17.376,18.114,18.179,27.628,44.536,46.577,46.925,141.751,286.445,1980.982,4.841,192.594,0.336,0.044
2289,"06","m5","zix","3","i","modal","H",94,0.006,0.637,2.909,23.256,3.64,0.035,15.715,20.049,17.939,25.205,43.212,45.026,46.562,142.572,290.815,1983.962,6.436,334.995,0.41,0.056
2289,"07","m5","zix","3","i","modal","H",94,-0.92,0.718,2.543,25.299,2.886,-0.79,15.028,20.804,19.229,24.654,43.717,44.862,46.957,142.623,295.165,1941.786,9.973,336.085,0.427,0.054
2289,"08","m5","zix","3","i","modal","H",94,-1.364,0.629,2.488,24.571,3.866,-0.913,14.88,20.769,20.328,24.803,42.989,43.6,45.995,141.744,299.165,1933.817,14.288,337.404,0.381,0.035
2289,"09","m5","zix","3","i","modal","H",94,-1.262,0.407,3.055,24.416,4.039,-0.331,15.287,23.147,19.847,24.252,41.512,42,44.682,140.544,300.448,1963.719,17.48,349.32,0.339,0.017
2289,"10","m5","zix","3","i","modal","H",94,-1.262,0.407,3.055,24.416,4.039,-0.331,15.287,23.147,19.847,24.252,41.512,42,44.682,138.573,300.448,1963.719,17.48,349.32,0.339,0.018
229,"01","f3","zix","1","i","modal","H",140,5.447,1.287,4.364,7.824,9.61,21.81,14.609,17.647,22.855,40.48,53.772,55.816,54.491,253.533,281.783,2491.468,78.886,74.421,0.085,0.083
229,"02","f3","zix","1","i","modal","H",140,5.447,1.287,4.364,7.824,9.61,21.81,14.609,17.647,22.855,40.48,53.772,55.816,54.491,246.199,312.763,2484.911,127.496,63.469,0.068,0.08
229,"03","f3","zix","1","i","modal","H",140,-1.338,-1.829,4.92,8.03,13.517,16.14,6.282,15.038,22.758,37.949,49.448,53.21,51.982,247.109,364.653,2477.484,183.257,83.993,0.062,0.07
229,"04","f3","zix","1","i","modal","H",140,2.039,-0.828,5.17,7.103,9.363,24.363,7.022,16.755,23.599,40.438,52.53,55.279,53.438,248.067,379.994,2464.827,161.406,68.761,0.066,0.073
229,"05","f3","zix","1","i","modal","H",140,4.112,0.104,4.198,7.328,8.918,25.41,8.579,16.299,23.069,39.943,52.988,55.502,54.365,248.351,400.405,2409.498,131.54,148.632,0.081,0.08
229,"06","f3","zix","1","i","modal","H",140,6.222,1.415,3.947,7.862,8.731,24.149,15.457,15.711,23.929,41.84,55.604,57.61,56.452,248.284,412.387,2300.924,94.826,208.427,0.1,0.088
229,"07","f3","zix","1","i","modal","H",140,7.563,2.468,5.101,6.781,9.255,22.278,18.584,16.396,23.542,42.913,56.815,58.522,57.429,248.839,423.926,2222.42,96.961,168.408,0.115,0.088
229,"08","f3","zix","1","i","modal","H",140,8.686,3.001,4.414,7.887,8.849,19.914,21.003,19.45,22.627,39.574,54.876,56.395,55.55,247.749,435.668,2188.719,103.3,191.768,0.131,0.088
229,"09","f3","zix","1","i","modal","H",140,8.895,3.609,3.35,9.465,8.664,19.742,22.405,22.428,21.3,40.413,54.037,54.671,53.033,244.282,419.878,2289.312,310.941,225.22,0.151,0.107
229,"10","f3","zix","1","i","modal","H",140,10.326,4.328,1.52,9.802,12.118,21.606,23.377,22.815,20.025,42.069,54.415,54.217,51.604,235.557,421.154,2167.954,271.624,319.548,0.154,0.101
23,"01","f3","behlhe7","2","e","breathy","L",183,6.564,2.456,11.801,8.604,11.488,22.988,27.404,27.213,19.143,35.177,41.781,43.092,43.339,237.252,529.084,1908.938,620.238,188.871,0.088,0.07
23,"02","f3","behlhe7","2","e","breathy","L",183,11.815,6.087,12.063,11.92,5.963,31.643,34.259,32.821,17.508,34.97,42.218,42.821,43.869,226.123,683.312,2056.929,269.912,136.712,0.12,0.103
23,"03","f3","behlhe7","2","e","breathy","L",183,12.706,7.195,12.732,11.498,4.429,30.199,35.265,34.448,18.656,31.156,38.421,40.411,41.948,217.432,682.087,2049.783,176.729,189.461,0.146,0.119
23,"04","f3","behlhe7","2","e","breathy","L",183,11.837,6.46,11.412,13.112,4.277,28.015,35.325,32.869,18.592,28.001,35.958,39.099,40.312,210.994,637.385,2143.27,175.983,203.399,0.108,0.075
23,"05","f3","behlhe7","2","e","breathy","L",183,6.835,2.472,11.308,8.744,12.332,22.359,28.852,28.04,19.004,31.074,38.384,41.203,42.348,209.656,598.633,2215.178,144.714,192.157,0.101,0.069
23,"06","f3","behlhe7","2","e","breathy","L",183,4.455,2.052,12.072,10.095,12.093,20.883,27.698,29.723,18.168,32.796,39.919,41.792,42.059,209.359,597.207,2289.103,129.453,226.772,0.095,0.048
23,"07","f3","behlhe7","2","e","breathy","L",183,2.105,-1.46,11.755,7.779,13.444,17.561,22.334,21.764,19.87,39.501,45.322,45.962,45.423,208.498,556.166,2229.12,108.098,147.215,0.076,0.034
23,"08","f3","behlhe7","2","e","breathy","L",183,3.559,-0.638,11.053,4.19,17.286,20.143,19.139,21.047,20.807,42.822,46.988,46.283,45.318,210.003,563.075,2222.749,129.682,183.976,0.093,0.053
23,"09","f3","behlhe7","2","e","breathy","L",183,3.923,0.685,12.217,4.449,16.702,19.711,22.672,22.197,19.455,39.551,45.435,45.508,44.587,206.252,540.112,2256.525,220.573,197.692,0.098,0.043
23,"10","f3","behlhe7","2","e","breathy","L",183,3.094,0.314,11.712,7.34,15.677,20.718,23.251,23.466,19.357,38.565,46.655,47.209,46.449,205.976,566.576,2200.287,285.04,159.529,0.096,0.044
230,"01","f3","zix","2","i","modal","H",121,0.657,-0.866,4.43,9.006,14.804,19.253,11.821,12.393,23.339,38.678,53.888,56.491,55.718,234.245,291.049,2394.322,96.819,158.462,0.07,0.117
230,"02","f3","zix","2","i","modal","H",121,0.657,-0.866,4.43,9.006,14.804,19.253,11.821,12.393,23.339,38.678,53.888,56.491,55.718,243.115,321.63,2400.386,128.086,128.548,0.06,0.095
230,"03","f3","zix","2","i","modal","H",121,1.021,-1.616,6.329,5.737,17.531,19.422,9.811,15.94,21.415,34.257,49.644,52.439,52.141,244.263,367.526,2422.333,139.965,59.665,0.061,0.084
230,"04","f3","zix","2","i","modal","H",121,2.851,-1.172,5.281,6.127,15.344,23.939,8.538,15.259,23.546,37.349,52.716,56.025,55.054,245.092,373.119,2399.389,129.282,74.094,0.065,0.084
230,"05","f3","zix","2","i","modal","H",121,3.955,-0.696,4.054,7.591,11.56,25.384,10.308,14.863,25.044,41.824,57.655,61.432,60.186,243.782,380.3,2322.88,116.942,139.658,0.067,0.09
230,"06","f3","zix","2","i","modal","H",121,4.038,-0.131,3.885,8.167,9.918,25.597,14.467,15.477,24.51,41.128,57.021,59.612,58.551,245.275,365.989,2235.035,127.463,132.415,0.076,0.102
230,"07","f3","zix","2","i","modal","H",121,1.768,-0.015,4.645,8.436,14.765,22.673,15.153,13.874,24.258,36.898,52.901,55.759,55.806,245.793,331.219,2192.684,149.271,54.945,0.089,0.116
230,"08","f3","zix","2","i","modal","H",121,-2.628,-0.826,4.163,10.649,18.312,13.049,11.193,8.653,23.214,37.728,52.756,55.258,55.066,245.223,297.371,2198.64,129.759,73.861,0.094,0.122
230,"09","f3","zix","2","i","modal","H",121,-5.901,-1.956,3.732,14.308,17.501,5.454,12.133,4.954,21.067,39.503,53.086,54.017,52.676,243.955,286.55,2176.007,106.569,196.43,0.089,0.119
230,"10","f3","zix","2","i","modal","H",121,-6.487,-2.361,3.663,15.427,17.683,4.027,13.924,4.179,20.16,40.733,53.261,53.533,51.916,240.901,280.756,2125.897,95.479,187.189,0.085,0.103
231,"01","f3","zix","3","i","modal","H",103,3.792,-1.182,5.912,5.279,11.942,21.821,13.009,16.029,22.362,47.038,58.058,59.389,57.304,264.482,366.525,2337.491,184.292,107.325,0.06,0.09
231,"02","f3","zix","3","i","modal","H",103,3.792,-1.182,5.912,5.279,11.942,21.821,13.009,16.029,22.362,47.038,58.058,59.389,57.304,245.612,279.924,2466.259,70.263,100.527,0.054,0.103
231,"03","f3","zix","3","i","modal","H",103,-2.858,-4.414,5.23,4.953,17.702,7.008,5.662,11.539,22.407,45.124,57.101,60.104,58.16,246.649,315.926,2447.849,115.973,79.643,0.046,0.099
231,"04","f3","zix","3","i","modal","H",103,-1.27,-3.755,5.663,4.599,15.784,12.503,6.014,12.293,24.112,46.452,58.557,60.988,58.678,247.683,360.938,2428.841,137.442,99.644,0.044,0.086
231,"05","f3","zix","3","i","modal","H",103,1.406,-2.66,5.873,3.78,14.897,21.874,7.82,13.058,23.966,46.737,58.059,59.876,57.386,249.585,369.416,2429.168,130.478,105.828,0.047,0.091
231,"06","f3","zix","3","i","modal","H",103,2.704,-1.879,6.411,2.943,12.872,25.182,10.107,14.561,22.661,49.629,59.842,60.659,58.089,250.217,383.259,2341.909,129.458,155.278,0.056,0.098
231,"07","f3","zix","3","i","modal","H",103,4.129,-0.819,7.192,3.846,8.084,25.625,14.094,17.073,22.358,48.951,59.552,60.137,57.955,247.559,404.886,2237.133,170.31,109,0.069,0.11
231,"08","f3","zix","3","i","modal","H",103,7.119,0.649,6.118,6.767,8.713,23.96,18.731,19.276,21.864,46.306,57.122,58.159,56.455,244.692,428.544,2211.328,289.263,114.582,0.082,0.119
231,"09","f3","zix","3","i","modal","H",103,9.513,1.781,3.932,10.283,11.288,22.311,22.495,20.465,19.445,45.079,55.837,56.619,55.224,242.695,379.289,2125.729,449.724,91.535,0.084,0.129
231,"10","f3","zix","3","i","modal","H",103,9.513,1.781,3.932,10.283,11.288,22.311,22.495,20.465,18.032,42.916,54.244,54.638,53.581,235.039,379.289,2125.729,449.724,91.535,0.08,0.096
232,"01","f5","bdze7","1","e","checked","L",179,-1.311,1.877,11.707,9.911,11.055,21.3,18.718,26.105,20.646,24.162,27.108,27.696,30.933,164.78,423.591,1571.896,90.622,1728.859,0.339,0.027
232,"02","f5","bdze7","1","e","checked","L",179,-0.752,4.503,6.315,11.236,16.681,18.889,26.667,19.759,22.843,37.712,44.001,42.355,42.814,158.031,515.913,1704.529,94.05,990.344,0.313,0.037
232,"03","f5","bdze7","1","e","checked","L",179,-0.066,4.74,10.778,6.27,17.59,20.064,25.487,21.863,23.679,38.075,43.035,41.777,42.541,152.208,582.508,1874.87,147.035,768.666,0.267,0.044
232,"04","f5","bdze7","1","e","checked","L",179,0.83,5.931,16.556,10.362,8.389,22.985,19.478,29.205,22.229,33.044,35.998,34.627,36.597,149.25,607.63,2096.476,397.436,214.836,0.266,0.056
232,"05","f5","bdze7","1","e","checked","L",179,1.043,7.557,16.632,8.306,12.27,26.561,20.666,30.573,22.245,26.109,28.785,28.741,31.946,144.717,667.551,2112.341,337.792,227.021,0.247,0.053
232,"06","f5","bdze7","1","e","checked","L",179,-0.147,4.853,14.5,6.176,16.745,23.884,19.182,29.615,19.549,18.111,20.315,22.12,27.203,131.247,635.301,2092.598,379.942,204.38,0.196,0.03
232,"07","f5","bdze7","1","e","checked","L",179,-2.467,-0.139,9.753,9.683,12.348,20.331,14.852,24.647,19.63,16.842,19.226,21.618,26.28,111.111,670.135,2121.291,239.562,220.783,0.144,0.034
